section,analysis_cohort,cohort_label,force_g,group,group_detail,n_subjects,n_observations,mean,sd,median,q1,q3,iqr,whisker_lo,whisker_hi,comparison,statistical_test,reference_group,test_group,pooling_method,n_reference_subjects,n_test_subjects,n_paired_subjects,n_reference_observations,n_test_observations,mean_reference,mean_test,mean_difference,lme_coef,lme_95CI_lo,lme_95CI_hi,p_value,significance,cohens_d,hedges_g,cohens_d_95CI_lo,cohens_d_95CI_hi,effect_size_method,shown_on_figure,subject_id,protocol,marker,area,n_trials,mean_accuracy_pct,sensitivity_analysis,pooling_method_primary,pooling_method_sensitivity,n_subjects_primary,n_subjects_sensitivity,p_primary,significance_primary,p_sensitivity,significance_sensitivity,lme_coef_primary,lme_coef_sensitivity,cohens_d_primary,cohens_d_sensitivity,robustness_verdict
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,82.509900,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,6.349200,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,65.119000,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,82.291700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,89.841300,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P15,full,● (full),all areas pooled,12.000000,96.726200,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,1.388900,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,5.714300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,24.642900,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,79.007900,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,95.486100,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,9.523800,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,39.980200,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,85.406700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,85.337300,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,full,● (full),all areas pooled,12.000000,95.902800,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,2.381000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,16.527800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,51.636900,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,90.714300,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,97.569400,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,3.571400,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,54.206300,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,93.333300,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,92.906700,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P17,full,● (full),all areas pooled,12.000000,94.236100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,2.083300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,11.894800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,35.178600,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,88.720200,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,95.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,4.166700,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,54.444400,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,87.698400,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,91.666700,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P18,full,● (full),all areas pooled,12.000000,95.208300,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,20.674600,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,29.067500,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,98.333300,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,16.220200,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,52.381000,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,95.754000,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,95.208300,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P19,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,26.597200,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,42.916700,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,81.140900,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,93.998000,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,98.611100,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,31.676600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,48.591300,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,77.529800,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,92.678600,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2,full,● (full),all areas pooled,12.000000,95.039700,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,1.388900,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,15.436500,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,45.178600,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,95.902800,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,10.178600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,52.956300,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,79.781700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P20,full,● (full),all areas pooled,12.000000,98.611100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,16.250000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,54.434500,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,82.757900,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,80.446400,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,90.138900,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,14.553600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,57.500000,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,89.583300,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,98.333300,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P29,full,● (full),all areas pooled,12.000000,90.238100,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,12.301600,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,35.902800,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,71.349200,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,90.754000,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,98.333300,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,15.456300,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,19.454400,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,71.706300,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,84.067500,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3,full,● (full),all areas pooled,12.000000,93.720200,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,16.994000,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,70.793700,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,87.847200,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,18.958300,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,66.021800,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,76.855200,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P31,full,● (full),all areas pooled,12.000000,97.767900,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,3.333300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,3.333300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,32.648800,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,95.754000,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,97.619000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,6.111100,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,49.791700,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,91.666700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,89.950400,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P34,full,● (full),all areas pooled,12.000000,98.333300,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,2.232100,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,22.539700,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,29.305600,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,79.851200,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,90.962300,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,4.315500,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,42.013900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,75.704400,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,81.071400,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P36,full,● (full),all areas pooled,12.000000,94.642900,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,2.083300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,13.174600,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,34.146800,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,84.146800,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,96.875000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,5.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,49.127000,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,70.585300,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,86.517900,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P37,full,● (full),all areas pooled,12.000000,97.420600,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,17.708300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,37.371000,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,92.083300,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,5.555600,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,54.077400,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,84.791700,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,93.819400,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P38,full,● (full),all areas pooled,12.000000,100.000000,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,2.708300,,,,,,,,,,,,,,
subject_data,,,0.160000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,10.962300,,,,,,,,,,,,,,
subject_data,,,0.600000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,87.896800,,,,,,,,,,,,,,
subject_data,,,1.000000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,82.222200,,,,,,,,,,,,,,
subject_data,,,1.400000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,94.990100,,,,,,,,,,,,,,
subject_data,,,0.070000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,3.333300,,,,,,,,,,,,,,
subject_data,,,0.160000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,15.634900,,,,,,,,,,,,,,
subject_data,,,0.600000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,80.208300,,,,,,,,,,,,,,
subject_data,,,1.000000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,86.071400,,,,,,,,,,,,,,
subject_data,,,1.400000,On-touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,full,● (full),all areas pooled,12.000000,96.230200,,,,,,,,,,,,,,
subject_data,,,0.070000,In-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P40,full,● (full),all areas pooled,12.000000,0.000000,,,,,,,,,,,,,,
